Date,Shed,Age,Mortality,Bird_Balance,Fresh_Eggs,Crack_Eggs,Leaker_Eggs,Jumbo_Tray,Production_Pct,Fresh_Tray,Bird_Weight,Tray_Weight
2026-10-02,Shed 2,79.4,9.0,19600.0,16650.0,17,21,1,84.95,555.0,5954.171718750001,1902.967569444444
2026-10-02,Shed 3,85.4,10.0,19295.0,15810.0,17,27,1,81.94,527.0,5826.453125,1865.0369444444445
2026-10-02,Shed 4,83.2,5.0,19850.0,16560.0,29,17,1,83.43,552.0,5766.0884375000005,1885.4075
2026-11-02,Shed 1,80.6,20.0,18881.0,15180.0,18,27,1,80.4,506.0,5830.58328125,1896.2222222222222
2026-11-02,Shed 2,79.5,6.0,19594.0,16680.0,30,17,1,85.13,556.0,5954.171718750001,1902.967569444444
2026-11-02,Shed 3,85.5,17.0,19278.0,15990.0,13,22,1,82.94,533.0,5826.453125,1865.0369444444445
2026-11-02,Shed 4,83.3,8.0,19842.0,16680.0,25,26,1,84.06,556.0,5766.0884375000005,1885.4075
2026-12-02,Shed 1,80.7,10.0,18871.0,15300.0,15,22,1,81.08,510.0,5830.58328125,1896.2222222222222
2026-12-02,Shed 2,79.6,11.0,19583.0,16650.0,12,13,1,85.02,555.0,5954.171718750001,1902.967569444444
2026-12-02,Shed 3,85.6,16.0,19262.0,15780.0,26,27,1,81.92,526.0,5826.453125,1865.0369444444445
2026-12-02,Shed 4,83.4,4.0,19838.0,16620.0,30,34,1,83.78,554.0,5766.0884375000005,1885.4075
2026-02-13,Shed 1,81.1,13.0,18858.0,15210.0,20,30,1,80.66,507.0,5830.58328125,1896.2222222222222
2026-02-13,Shed 2,79.7,5.0,19578.0,17040.0,20,10,1,87.04,568.0,5954.171718750001,1902.967569444444
2026-02-13,Shed 3,85.7,9.0,19253.0,16050.0,34,60,1,83.36,535.0,5826.453125,1865.0369444444445
2026-02-13,Shed 4,83.5,4.0,19834.0,16770.0,28,32,1,84.55,559.0,5766.0884375000005,1885.4075
2026-02-14,Shed 1,81.2,6.0,18852.0,15270.0,18,21,1,81.0,509.0,5830.58328125,1896.2222222222222
2026-02-14,Shed 2,80.1,4.0,19574.0,16560.0,27,19,1,84.6,552.0,5954.171718750001,1902.967569444444
2026-02-14,Shed 3,86.1,9.0,19244.0,15870.0,14,42,1,82.47,529.0,5826.453125,1865.0369444444445
2026-02-14,Shed 4,83.6,3.0,19831.0,16740.0,24,31,2,84.41,558.0,5766.0884375000005,1885.4075
2026-02-15,Shed 1,81.3,12.0,18840.0,15330.0,12,12,1,81.37,511.0,5830.58328125,1896.2222222222222
2026-02-15,Shed 2,80.2,5.0,19569.0,16950.0,21,9,1,86.62,565.0,5954.171718750001,1902.967569444444
2026-02-15,Shed 3,86.2,9.0,19235.0,15990.0,30,60,1,83.13,533.0,5826.453125,1865.0369444444445
2026-02-15,Shed 4,83.7,5.0,19826.0,16740.0,36,27,1,84.43,558.0,5766.0884375000005,1885.4075
2026-02-16,Shed 1,81.4,10.0,18830.0,15330.0,9,21,1,81.41,511.0,5830.58328125,1896.2222222222222
2026-02-16,Shed 2,80.3,5.0,19564.0,16860.0,22,8,1,86.18,562.0,5954.171718750001,1902.967569444444
2026-02-16,Shed 3,86.3,11.0,19224.0,16110.0,30,45,1,83.8,537.0,5826.453125,1865.0369444444445
2026-02-16,Shed 4,84.1,7.0,19819.0,16770.0,21,15,1,84.62,559.0,5766.0884375000005,1885.4075
2026-02-17,Shed 1,81.5,4.0,18826.0,14970.0,20,32,1,79.52,499.0,5830.58328125,1896.2222222222222
2026-02-17,Shed 2,80.4,10.0,19554.0,16740.0,14,9,2,85.61,558.0,5954.171718750001,1902.967569444444
2026-02-17,Shed 3,86.4,16.0,19208.0,15780.0,30,64,1,82.15,526.0,5826.453125,1865.0369444444445
2026-02-17,Shed 4,84.2,8.0,19811.0,16920.0,32,30,1,85.41,564.0,5766.0884375000005,1885.4075
2026-02-19,Shed 1,81.7,6.0,18820.0,14820.0,120,32,1,78.75,494.0,5830.58328125,1896.2222222222222
2026-02-19,Shed 2,80.6,8.0,19546.0,16200.0,12,6,1,82.88,540.0,5954.171718750001,1902.967569444444
2026-02-19,Shed 3,86.6,9.0,19199.0,15570.0,20,15,1,81.1,519.0,5826.453125,1865.0369444444445
2026-02-19,Shed 4,84.4,8.0,19803.0,16620.0,34,30,1,83.93,554.0,5766.0884375000005,1885.4075
2026-02-20,Shed 1,82.1,9.0,18811.0,14490.0,11,28,1,77.03,483.0,5830.58328125,1896.2222222222222
2026-02-20,Shed 2,80.7,3.0,19543.0,16170.0,22,20,1,82.74,539.0,5954.171718750001,1902.967569444444
2026-02-20,Shed 3,86.7,15.0,19184.0,15330.0,24,9,1,79.91,511.0,5826.453125,1865.0369444444445
2026-02-20,Shed 4,84.5,8.0,19795.0,16080.0,33,28,1,81.23,536.0,5766.0884375000005,1885.4075
2026-02-21,Shed 1,82.2,13.0,18798.0,14940.0,22,40,1,79.48,498.0,5830.58328125,1896.2222222222222
2026-02-21,Shed 2,81.1,5.0,19538.0,16380.0,8,10,1,83.84,546.0,5954.171718750001,1902.967569444444
2026-02-21,Shed 3,87.1,12.0,19172.0,15570.0,32,14,1,81.21,519.0,5826.453125,1865.0369444444445
2026-02-21,Shed 4,84.6,6.0,19789.0,16830.0,30,31,1,85.05,561.0,5766.0884375000005,1885.4075
2026-02-22,Shed 1,82.3,14.0,18784.0,14880.0,16,37,1,79.22,496.0,5830.58328125,1896.2222222222222
2026-02-22,Shed 2,81.2,9.0,19529.0,16200.0,8,6,1,82.95,540.0,5954.171718750001,1902.967569444444
2026-02-22,Shed 3,87.2,10.0,19162.0,15480.0,32,18,1,80.78,516.0,5826.453125,1865.0369444444445
2026-02-22,Shed 4,84.7,7.0,19782.0,16410.0,32,20,1,82.95,547.0,5766.0884375000005,1885.4075
2026-02-23,Shed 1,82.4,11.0,18773.0,14850.0,17,24,1,79.1,495.0,5830.58328125,1896.2222222222222
2026-02-23,Shed 2,81.3,5.0,19524.0,16380.0,8,11,1,83.9,546.0,5954.171718750001,1902.967569444444
2026-02-23,Shed 3,87.3,13.0,19149.0,15420.0,28,14,1,80.53,514.0,5826.453125,1865.0369444444445
2026-02-23,Shed 4,85.1,10.0,19772.0,16230.0,17,27,1,82.09,541.0,5766.0884375000005,1885.4075
2026-02-24,Shed 1,82.5,3.0,18770.0,14640.0,9,16,1,78.0,488.0,5830.58328125,1896.2222222222222
2026-02-24,Shed 2,81.4,5.0,19519.0,16380.0,8,15,1,83.92,546.0,5954.171718750001,1902.967569444444
2026-02-24,Shed 3,87.4,7.0,19142.0,15390.0,30,60,1,80.4,513.0,5826.453125,1865.0369444444445
2026-02-24,Shed 4,85.2,10.0,19762.0,16290.0,34,32,1,82.43,543.0,5766.0884375000005,1885.4075
2026-02-25,Shed 1,82.6,11.0,18759.0,15090.0,11,17,1,80.44,503.0,5830.58328125,1896.2222222222222
2026-02-25,Shed 2,81.5,6.0,19513.0,16170.0,10,10,1,82.87,539.0,5954.171718750001,1902.967569444444
2026-02-25,Shed 3,87.5,13.0,19129.0,15390.0,28,26,1,80.45,513.0,5826.453125,1865.0369444444445
2026-02-25,Shed 4,85.3,6.0,19756.0,16290.0,22,19,1,82.46,543.0,5766.0884375000005,1885.4075
2026-02-26,Shed 1,82.7,4.0,18755.0,14700.0,17,30,1,78.38,490.0,5830.58328125,1896.2222222222222
2026-02-26,Shed 2,81.6,8.0,19505.0,16170.0,19,13,1,82.9,539.0,5954.171718750001,1902.967569444444
2026-02-26,Shed 3,87.6,9.0,19120.0,14370.0,27,32,1,75.16,479.0,5826.453125,1865.0369444444445
2026-02-26,Shed 4,85.4,4.0,19752.0,15420.0,21,29,1,78.07,514.0,5766.0884375000005,1885.4075
2026-02-27,Shed 1,83.1,6.0,18729.0,14760.0,15,8,1,78.81,492.0,5830.58328125,1896.2222222222222
2026-02-27,Shed 2,81.7,6.0,19499.0,16080.0,8,6,1,82.47,536.0,5954.171718750001,1902.967569444444
2026-02-27,Shed 3,87.7,7.0,19113.0,15540.0,28,32,1,81.31,518.0,5826.453125,1865.0369444444445
2026-02-27,Shed 4,85.5,3.0,19749.0,16410.0,23,15,1,83.09,547.0,5766.0884375000005,1885.4075
2026-02-28,Shed 1,83.2,8.0,18698.0,13500.0,21,10,1,72.2,450.0,5830.58328125,1896.2222222222222
2026-02-28,Shed 2,82.1,9.0,19490.0,14280.0,10,6,0,73.27,476.0,5954.171718750001,1902.967569444444
2026-02-28,Shed 3,88.1,6.0,19107.0,13200.0,36,14,1,69.08,440.0,5826.453125,1865.0369444444445
2026-02-28,Shed 4,85.6,6.0,19743.0,14460.0,35,16,1,73.24,482.0,5766.0884375000005,1885.4075
2026-01-03,Shed 1,83.3,12.0,18670.0,11880.0,20,5,1,63.63,396.0,5830.58328125,1896.2222222222222
2026-01-03,Shed 2,82.2,9.0,19481.0,11730.0,10,8,13 pcs,60.21,391.0,5954.171718750001,1902.967569444444
2026-01-03,Shed 3,88.2,7.0,19100.0,10860.0,38,12,14 pcs,56.86,362.0,5826.453125,1865.0369444444445
2026-01-03,Shed 4,85.7,11.0,19732.0,13050.0,16,8,1,66.14,435.0,5766.0884375000005,1885.4075
2026-02-03,Shed 1,83.4,14.0,18640.0,8130.0,17,8,1,43.62,271.0,5830.58328125,1896.2222222222222
2026-02-03,Shed 2,82.3,13.0,19468.0,7230.0,4,3,5 pcs,37.14,241.0,5954.171718750001,1902.967569444444
2026-02-03,Shed 3,88.3,11.0,19089.0,6720.0,30,8,15 pcs,35.2,224.0,5826.453125,1865.0369444444445
2026-02-03,Shed 4,86.1,9.0,19723.0,9510.0,17,11,1,48.22,317.0,5766.0884375000005,1885.4075
2026-03-03,Shed 1,83.5,23.0,18610.0,3780.0,4,5,1 pcs,20.31,126.0,5830.58328125,1896.2222222222222
2026-03-03,Shed 2,82.4,13.0,19455.0,3270.0,4,2,0,16.81,109.0,5954.171718750001,1902.967569444444
2026-03-03,Shed 3,88.4,17.0,19072.0,2760.0,30,0,2 pcs,14.47,92.0,5826.453125,1865.0369444444445
2026-03-03,Shed 4,86.2,15.0,19708.0,4710.0,10,3,1,23.9,157.0,5766.0884375000005,1885.4075
2026-04-03,Shed 1,83.6,3.0,18585.0,1350.0,11,6,2 pcs,7.26,45.0,5830.58328125,1896.2222222222222
2026-04-03,Shed 2,82.5,14.0,19441.0,990.0,8,2,0,5.09,33.0,5954.171718750001,1902.967569444444
2026-04-03,Shed 3,88.5,15.0,19057.0,600.0,10,3,2 pcs,3.15,20.0,5826.453125,1865.0369444444445
2026-04-03,Shed 4,86.3,20.0,19688.0,1680.0,7,0,1,8.53,56.0,5766.0884375000005,1885.4075
2026-05-03,Shed 1,83.7,14.0,18567.0,300.0,0,0,0,1.62,10.0,5830.58328125,1896.2222222222222
2026-05-03,Shed 2,82.6,14.0,19427.0,360.0,4,0,0,1.85,12.0,5954.171718750001,1902.967569444444
2026-05-03,Shed 3,88.6,30.0,19027.0,330.0,25,0,4 pcs,1.73,11.0,5826.453125,1865.0369444444445
2026-05-03,Shed 4,86.4,20.0,19668.0,600.0,10,2,0,3.05,20.0,5766.0884375000005,1885.4075
2026-06-03,Shed 1,84.1,26.0,18549.0,60.0,0,0,0,0.32,2.0,5830.58328125,1896.2222222222222
2026-06-03,Shed 2,82.7,11.0,19416.0,60.0,0,0,0,0.31,2.0,5954.171718750001,1902.967569444444
2026-06-03,Shed 3,88.7,23.0,19004.0,30.0,0,0,0,0.16,1.0,5826.453125,1865.0369444444445
2026-06-03,Shed 4,86.5,21.0,19647.0,90.0,0,0,0,0.46,3.0,5766.0884375000005,1885.4075
2026-07-03,Shed 1,84.2,23.0,18522.0,60.0,0,0,0,0.32,2.0,5830.58328125,1896.2222222222222
2026-07-03,Shed 2,83.1,13.0,19403.0,0.0,0,0,0,0.0,,5954.171718750001,1902.967569444444
2026-07-03,Shed 3,89.1,27.0,18977.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-07-03,Shed 4,86.6,15.0,19632.0,0.0,0,0,0,0.0,,5766.0884375000005,1885.4075
2026-08-03,Shed 1,84.3,16.0,18500.0,0.0,0,0,0,0.0,,5830.58328125,1896.2222222222222
2026-08-03,Shed 2,83.2,21.0,19382.0,0.0,0,0,0,0.0,,5954.171718750001,1902.967569444444
2026-08-03,Shed 3,89.2,30.0,18947.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-08-03,Shed 4,86.7,30.0,19602.0,0.0,0,0,0,0.0,,5766.0884375000005,1885.4075
2026-09-03,Shed 1,84.4,22.0,18470.0,0.0,0,0,0,0.0,,5830.58328125,1896.2222222222222
2026-09-03,Shed 2,83.3,17.0,19365.0,0.0,0,0,0,0.0,,5954.171718750001,1902.967569444444
2026-09-03,Shed 3,89.3,43.0,18904.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-09-03,Shed 4,87.1,25.0,19577.0,0.0,0,0,0,0.0,,5766.0884375000005,1885.4075
2026-10-03,Shed 1,84.5,25.0,18449.0,0.0,0,0,0,0.0,,5830.58328125,1896.2222222222222
2026-10-03,Shed 2,83.4,31.0,19334.0,0.0,0,0,0,0.0,,5954.171718750001,1902.967569444444
2026-10-03,Shed 3,89.4,54.0,18850.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-10-03,Shed 4,87.2,32.0,19545.0,0.0,0,0,0,0.0,,5766.0884375000005,1885.4075
2026-11-03,Shed 1,84.6,17.0,18437.0,0.0,0,0,0,0.0,,5830.58328125,1896.2222222222222
2026-11-03,Shed 2,83.5,19.0,19315.0,0.0,0,0,0,0.0,,5954.171718750001,1902.967569444444
2026-11-03,Shed 3,89.5,71.0,18779.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-11-03,Shed 4,87.3,19.0,19526.0,0.0,0,0,0,0.0,,5766.0884375000005,1885.4075
2026-12-03,Shed 1,84.7,10.0,18411.0,0.0,0,0,0,0.0,,5830.58328125,1896.2222222222222
2026-12-03,Shed 2,83.6,15.0,19235.0,0.0,0,0,0,0.0,,5954.171718750001,1902.967569444444
2026-12-03,Shed 3,89.6,34.0,18775.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-12-03,Shed 4,87.4,13.0,19513.0,0.0,0,0,0,0.0,,5766.0884375000005,1885.4075
2026-03-13,Shed 1,85.1,8.0,18379.0,0.0,0,0,0,0.0,,5830.58328125,1896.2222222222222
2026-03-13,Shed 2,83.7,7.0,19222.0,0.0,0,0,0,0.0,,5954.171718750001,1902.967569444444
2026-03-13,Shed 3,89.7,9.0,18729.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-03-13,Shed 4,87.5,8.0,19505.0,0.0,0,0,0,0.0,,5766.0884375000005,1885.4075
2026-03-14,Shed 1,85.2,10.0,18347.0,0.0,0,0,0,0.0,,5830.58328125,1896.2222222222222
2026-03-14,Shed 2,84.1,8.0,19204.0,0.0,0,0,0,0.0,,5954.171718750001,1902.967569444444
2026-03-14,Shed 3,90.1,7.0,18709.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-03-14,Shed 4,87.6,4.0,19501.0,0.0,0,0,0,0.0,,5766.0884375000005,1885.4075
2026-03-15,Shed 1,85.3,6.0,18319.0,0.0,0,0,0,0.0,,5830.58328125,1896.2222222222222
2026-03-15,Shed 2,84.2,6.0,19198.0,0.0,0,0,0,0.0,,5954.171718750001,1902.967569444444
2026-03-15,Shed 3,90.2,7.0,15261.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-03-15,Shed 4,87.7,4.0,22945.0,0.0,0,0,0,0.0,,5766.0884375000005,1885.4075
2026-03-16,Shed 1,85.4,3.0,22697.0,0.0,0,0,0,0.0,,5830.58328125,1896.2222222222222
2026-03-16,Shed 2,84.3,8.0,19190.0,0.0,0,0,0,0.0,,5954.171718750001,1902.967569444444
2026-03-16,Shed 3,90.3,3.0,10843.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-03-16,Shed 4,88.1,6.0,22939.0,0.0,0,0,0,0.0,,5766.0884375000005,1885.4075
2026-03-17,Shed 1,85.5,5.0,22660.0,0.0,0,0,0,0.0,,5830.58328125,1896.2222222222222
2026-03-17,Shed 2,84.4,9.0,22649.0,0.0,0,0,0,0.0,,5954.171718750001,1902.967569444444
2026-03-17,Shed 3,90.4,2.0,7375.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-03-17,Shed 4,88.2,3.0,22936.0,0.0,0,0,0,0.0,,5766.0884375000005,1885.4075
2026-03-18,Shed 1,85.6,4.0,22636.0,30.0,0,0,0,0.13,1.0,5830.58328125,1896.2222222222222
2026-03-18,Shed 2,84.5,7.0,22642.0,30.0,0,0,0,0.13,1.0,5954.171718750001,1902.967569444444
2026-03-18,Shed 3,90.5,2.0,7375.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-03-18,Shed 4,88.3,5.0,22931.0,30.0,0,0,0,0.13,1.0,5766.0884375000005,1885.4075
2026-03-19,Shed 1,85.7,5.0,22620.0,210.0,0,0,0,0.93,7.0,5830.58328125,1896.2222222222222
2026-03-19,Shed 2,84.6,2.0,22624.0,210.0,0,0,0,0.93,7.0,5954.171718750001,1902.967569444444
2026-03-19,Shed 3,90.6,0.0,7350.0,0.0,0,0,0,0.0,,5826.453125,1865.0369444444445
2026-03-19,Shed 4,88.4,7.0,22909.0,240.0,0,0,0,1.05,8.0,5766.0884375000005,1885.4075
2026-03-20,Shed 1,86.1,3.0,22617.0,480.0,0,0,01 pcs,2.12,16.0,5830.58328125,1896.2222222222222
2026-03-20,Shed 2,84.7,2.0,22617.0,810.0,0,0,06 pcs,3.58,27.0,5954.171718750001,1902.967569444444
2026-03-20,Shed 3,90.7,2.0,7350.0,30.0,0,0,0,0.41,1.0,5826.453125,1865.0369444444445
2026-03-20,Shed 4,88.5,8.0,22898.0,630.0,6,1,2 pcs,2.75,21.0,5766.0884375000005,1885.4075
2026-03-21,Shed 1,86.2,5.0,22612.0,1050.0,3,1,,4.64,35.0,5830.58328125,1896.2222222222222
2026-03-21,Shed 2,85.1,2.0,22615.0,1800.0,0,0,,7.96,60.0,5954.171718750001,1902.967569444444
2026-03-21,Shed 3,91.1,2.0,7350.0,60.0,0,0,0,0.82,2.0,5826.453125,1865.0369444444445
2026-03-21,Shed 4,88.6,9.0,22880.0,1080.0,,,,4.72,36.0,5766.0884375000005,1885.4075
2026-03-22,Shed 1,86.3,2.0,22610.0,1650.0,18,2,,7.3,55.0,5830.58328125,1896.2222222222222
2026-03-22,Shed 2,85.2,3.0,22612.0,3030.0,6,2,,13.4,101.0,5954.171718750001,1902.967569444444
2026-03-22,Shed 3,91.2,2.0,7350.0,120.0,8,2,0,1.63,4.0,5826.453125,1865.0369444444445
2026-03-22,Shed 4,88.7,6.0,22874.0,1860.0,14,3,0,8.13,62.0,5766.0884375000005,1885.4075
2026-03-23,Shed 1,86.4,4.0,22606.0,2220.0,13,3,4 pcs,9.82,74.0,5830.58328125,1896.2222222222222
2026-03-23,Shed 2,85.3,8.0,22604.0,4020.0,14,4,6 pcs,17.78,134.0,5954.171718750001,1902.967569444444
2026-03-23,Shed 3,91.3,2.0,7350.0,240.0,0,2,0,3.27,8.0,5826.453125,1865.0369444444445
2026-03-23,Shed 4,89.1,7.0,22867.0,2220.0,13,3,0,9.71,74.0,5766.0884375000005,1885.4075
2026-03-24,Shed 1,86.5,1.0,22605.0,3000.0,12,0,5 pcs,13.27,100.0,5830.58328125,1896.2222222222222
2026-03-24,Shed 2,85.4,2.0,22602.0,5310.0,20,9,15 pcs,23.49,177.0,5954.171718750001,1902.967569444444
2026-03-24,Shed 3,91.4,0.0,7350.0,330.0,3,2,0,4.49,11.0,5826.453125,1865.0369444444445
2026-03-24,Shed 4,89.2,1.0,22866.0,2850.0,14,2,0,12.46,95.0,5766.0884375000005,1885.4075
2026-03-25,Shed 1,86.6,2.0,22603.0,4320.0,25,5,10 pcs,19.11,144.0,5830.58328125,1896.2222222222222
2026-03-25,Shed 2,85.5,3.0,22599.0,6390.0,18,28,18 pcs,28.28,213.0,5954.171718750001,1902.967569444444
2026-03-25,Shed 3,91.5,0.0,7350.0,480.0,4,0,0,6.53,16.0,5826.453125,1865.0369444444445
2026-03-25,Shed 4,89.3,3.0,22863.0,4110.0,13,3,0,17.98,137.0,5766.0884375000005,1885.4075
2026-03-26,Shed 1,86.7,0.0,22603.0,6000.0,30,1,11 pcs,26.55,200.0,5830.58328125,1896.2222222222222
2026-03-26,Shed 2,85.6,3.0,22596.0,7500.0,8,3,16 pcs,33.19,250.0,5954.171718750001,1902.967569444444
2026-03-26,Shed 3,91.6,1.0,7350.0,720.0,19,3,0,9.8,24.0,5826.453125,1865.0369444444445
2026-03-26,Shed 4,89.4,3.0,22860.0,5070.0,22,3,6 pcs,22.18,169.0,5766.0884375000005,1885.4075
2026-03-27,Shed 1,87.1,3.0,22600.0,7440.0,36,2,1,32.92,248.0,5830.58328125,1896.2222222222222
2026-03-27,Shed 2,85.7,5.0,22591.0,8970.0,21,5,1,39.71,299.0,5954.171718750001,1902.967569444444
2026-03-27,Shed 3,91.7,0.0,7350.0,960.0,4,0,0,13.06,32.0,5826.453125,1865.0369444444445
2026-03-27,Shed 4,89.5,1.0,22859.0,6570.0,19,3,11 pcs,28.74,219.0,5766.0884375000005,1885.4075
2026-03-28,Shed 1,87.2,3.0,22597.0,9300.0,23,9,1,41.16,310.0,5830.58328125,1896.2222222222222
2026-03-28,Shed 2,86.1,5.0,22586.0,10110.0,24,6,1,44.76,337.0,5954.171718750001,1902.967569444444
2026-03-28,Shed 3,92.1,0.0,7350.0,1230.0,7,0,0,16.73,41.0,5826.453125,1865.0369444444445
2026-03-28,Shed 4,89.6,2.0,22857.0,8190.0,17,4,16 pcs,35.83,273.0,5766.0884375000005,1885.4075
2026-03-29,Shed 1,87.3,0.0,22597.0,11100.0,37,7,1,49.12,370.0,5830.58328125,1896.2222222222222
2026-03-29,Shed 2,86.2,3.0,22583.0,11190.0,8,4,1,49.55,373.0,5954.171718750001,1902.967569444444
2026-03-29,Shed 3,92.2,0.0,7350.0,1620.0,6,4,0,22.04,54.0,5826.453125,1865.0369444444445
2026-03-29,Shed 4,89.7,4.0,22853.0,10200.0,18,2,1,44.63,340.0,5766.0884375000005,1885.4075
2026-03-30,Shed 1,87.4,1.0,22596.0,12780.0,49,6,1,56.56,426.0,5830.58328125,1896.2222222222222
2026-03-30,Shed 2,86.3,1.0,22582.0,12030.0,10,3,1,53.27,401.0,5954.171718750001,1902.967569444444
2026-03-30,Shed 3,92.3,1.0,7350.0,2190.0,8,3,6 pcs,29.8,73.0,5826.453125,1865.0369444444445
2026-03-30,Shed 4,90.1,3.0,22850.0,11880.0,19,3,1,51.99,396.0,5766.0884375000005,1885.4075
2026-03-31,Shed 1,87.5,4.0,22592.0,13890.0,36,4,3,61.48,463.0,5830.58328125,1896.2222222222222
2026-03-31,Shed 2,86.4,3.0,22579.0,13170.0,17,5,1,58.33,439.0,5954.171718750001,1902.967569444444
2026-03-31,Shed 3,92.4,2.0,7350.0,2910.0,15,9,11 pcs,39.59,97.0,5826.453125,1865.0369444444445
2026-03-31,Shed 4,90.2,8.0,22842.0,13110.0,16,1,2,57.39,437.0,5766.0884375000005,1885.4075
2026-01-04,Shed 1,87.6,1.0,22591.0,14910.0,35,3,3,66.0,497.0,5830.58328125,1896.2222222222222
2026-01-04,Shed 2,86.5,6.0,22573.0,14100.0,25,5,2,62.46,470.0,5954.171718750001,1902.967569444444
2026-01-04,Shed 3,92.5,0.0,7350.0,3870.0,10,9,11 pcs,52.65,129.0,5826.453125,1865.0369444444445
2026-01-04,Shed 4,90.3,7.0,22835.0,13890.0,40,6,2,60.83,463.0,5766.0884375000005,1885.4075
2026-01-04,Shed 1,87.6,1.0,22591.0,14910.0,35,3,3,66.0,497.0,5830.58328125,1896.2222222222222
2026-01-04,Shed 2,86.5,6.0,22579.0,14100.0,25,5,2,62.45,470.0,5954.171718750001,1902.967569444444
2026-01-04,Shed 3,92.5,0.0,7350.0,3870.0,10,9,11 pcs,52.65,129.0,5826.453125,1865.0369444444445
2026-01-04,Shed 4,90.3,7.0,22835.0,13890.0,40,6,2,60.83,463.0,5766.0884375000005,1885.4075
2026-02-04,Shed 1,87.7,2.0,22589.0,15990.0,34,3,3,70.79,533.0,5830.58328125,1896.2222222222222
2026-02-04,Shed 2,86.6,5.0,22574.0,15180.0,14,9,2,67.25,506.0,5954.171718750001,1902.967569444444
2026-02-04,Shed 3,92.6,0.0,7350.0,4590.0,24,4,21 pcs,62.45,153.0,5826.453125,1865.0369444444445
2026-02-04,Shed 4,90.4,16.0,22819.0,13920.0,17,0,3,61.0,464.0,5766.0884375000005,1885.4075
2026-03-04,Shed 1,88.1,5.0,22584.0,15870.0,30,6,4,70.27,529.0,5830.58328125,1896.2222222222222
2026-03-04,Shed 2,86.7,8.0,22557.0,15060.0,15,5,3,66.76,502.0,5954.171718750001,1902.967569444444
2026-03-04,Shed 3,92.7,0.0,7350.0,1980.0,15,2,15 pcs,26.94,66.0,5826.453125,1865.0369444444445
2026-03-04,Shed 4,90.5,10.0,22809.0,13320.0,27,4,2,58.4,444.0,5766.0884375000005,1885.4075
2026-04-04,Shed 1,88.2,3.0,22581.0,16740.0,20,3,4,74.13,558.0,5830.58328125,1896.2222222222222
2026-04-04,Shed 2,87.1,1.0,22547.0,15960.0,18,7,4,70.79,532.0,5954.171718750001,1902.967569444444
2026-04-04,Shed 3,93.1,0.0,7350.0,3630.0,5,6,1,49.39,121.0,5826.453125,1865.0369444444445
2026-04-04,Shed 4,90.6,7.0,22802.0,13110.0,18,6,2,57.49,437.0,5766.0884375000005,1885.4075
2026-05-04,Shed 1,88.3,4.0,22577.0,16830.0,31,3,4,74.54,561.0,5830.58328125,1896.2222222222222
2026-05-04,Shed 2,87.2,12.0,22535.0,17190.0,15,5,4,76.28,573.0,5954.171718750001,1902.967569444444
2026-05-04,Shed 3,93.2,1.0,7349.0,5220.0,15,15,2,71.03,174.0,5826.453125,1865.0369444444445
2026-05-04,Shed 4,90.7,6.0,22796.0,13260.0,25,5,2,58.17,442.0,5766.0884375000005,1885.4075
2026-06-04,Shed 1,88.4,2.0,22575.0,16890.0,30,2,3,74.82,563.0,5830.58328125,1896.2222222222222
2026-06-04,Shed 2,87.3,5.0,22530.0,16500.0,15,2,2,73.24,550.0,5954.171718750001,1902.967569444444
2026-06-04,Shed 3,93.3,3.0,7346.0,5790.0,12,13,1,78.82,193.0,5826.453125,1865.0369444444445
2026-06-04,Shed 4,91.1,3.0,22793.0,12600.0,12,10,1,55.28,420.0,5766.0884375000005,1885.4075
2026-07-04,Shed 1,88.5,4.0,22571.0,16890.0,20,0,3,74.83,563.0,5830.58328125,1896.2222222222222
2026-07-04,Shed 2,87.4,4.0,22526.0,17070.0,14,2,2,75.78,569.0,5954.171718750001,1902.967569444444
2026-07-04,Shed 3,93.4,0.0,7346.0,5850.0,10,7,1,79.64,195.0,5826.453125,1865.0369444444445
2026-07-04,Shed 4,91.2,0.0,22793.0,12570.0,15,20,1,55.15,419.0,5766.0884375000005,1885.4075
2026-08-04,Shed 1,88.6,5.0,22566.0,17640.0,25,5,3,78.17,588.0,5830.58328125,1896.2222222222222
2026-08-04,Shed 2,87.5,8.0,22518.0,17340.0,30,2,2,77.01,578.0,5954.171718750001,1902.967569444444
2026-08-04,Shed 3,93.5,0.0,7346.0,6000.0,15,14,2,81.68,200.0,5826.453125,1865.0369444444445
2026-08-04,Shed 4,91.3,7.0,22786.0,14250.0,7,5,1,62.54,475.0,5766.0884375000005,1885.4075
